287,307,台北市-松山區 民生東路五段X號,42,250000,121.55643,25.058239,5.33152038,4.472707755,2.433363603,2.349494354
288,308,台北市-松山區 民生東路五段X號1樓,80,180000,121.55643,25.058239,5.33152038,4.472707755,2.433363603,2.349494354
289,309,台北市-松山區 市民大道四段X號,60,250000,NA,NA,NA,NA,NA,NA
290,310,台北市-大同區 延平北路二段X號,75,100000,121.51166,25.054089,1.16816151,3.897702377,0.748694646,6.714810702
291,311,台北市-文山區 羅斯福路五段X號1樓,25,68000,121.537596,25.008783,5.180161793,8.778963586,5.023961284,6.191982888
