id,address,square,price,Response_X,Response_Y
663,台北市-松山區 南京東路五段X號2樓,205,328000,121.558091,25.05132
664,台北市-大安區 和平東路三段X號1樓,40,90000,121.547798,25.024482
665,台北市-大安區 安和路二段X號,20,130000,121.552583,25.031251
666,台北市-中正區 羅斯福路一段X號2樓,150,450000,121.517376,25.034307
667,台北市-大安區 大安路一段X號,33,80000,121.546008,25.044847
668,台北市-松山區 光復北路X號1樓,198,475000,121.55801,25.048635
669,台北市-松山區 光復北路X號1樓,220,572000,121.55801,25.048635
670,台北市-松山區 南京東路五段X號1樓,132,290000,121.558091,25.05132
671,台北市-松山區 八德路三段X號1樓,60,280000,121.549328,25.047842
672,台北市-大同區 重慶北路二段X號,190,350000,121.514099,25.054675
673,台北市-中山區 林森北路X號2樓,53,70000,121.523746,25.045626
674,台北市-大安區 復興南路一段X號1樓,43,150000,121.544131,25.047256
675,台北市-大安區 通化街X號1樓,20,60000,121.554355,25.031859
676,台北市-中山區 松江路X號1樓,56,210000,121.533131,25.045912
677,台北市-中山區 民生東路三段X號1樓,70,150000,121.539794,25.058057
678,台北市-大同區 保安街X號1樓,25,58000,121.514358,25.059641
679,台北市-萬華區 西寧南路X號5樓,230,600000,121.507142,25.047498
680,台北市-萬華區 中華路二段X號1樓,29,34000,121.505547,25.034076
681,台北市-內湖區 內湖路一段X號2樓,131,168000,121.559115,25.085345
682,台北市-中山區 中山北路一段X號1樓,32,110000,121.519611,25.046198
683,台北市-大安區 建國南路二段X號,45,100000,121.538203,25.033078
684,台北市-大安區 忠孝東路三段X號1樓,31,180000,121.53338,25.042029
685,台北市-松山區 南京東路三段X號1樓,60,300000,121.537948,25.051784
686,台北市-中正區 懷寧街X號,127,180000,121.514276,25.046205
687,台北市-文山區 羅斯福路五段X號1樓,40,48000,121.537596,25.008783
688,台北市-大安區 羅斯福路三段X號,35,100000,121.524659,25.023391
689,台北市-中山區 中山北路三段X號2樓,189,228000,121.521748,25.063948
690,台北市-松山區 民生東路五段X號,42,75000,121.55643,25.058239
691,台北市-中正區 忠孝東路二段X號,52,128000,121.530343,25.042799
692,台北市-大同區 南京西路X號,28,130000,121.521814,25.052535
693,台北市-松山區 東興路X號1樓,258,906000,121.565534,25.050247
694,台北市-中山區 南京東路三段X號,27,180000,121.537948,25.051784
695,台北市-松山區 南京東路四段X號1樓,102,260000,121.550928,25.051424
696,台北市-中山區 松江路X號,80,150000,121.533131,25.045912
697,台北市-大同區 重慶北路二段X號1樓,200,430000,121.514099,25.054675
698,台北市-信義區 忠孝東路四段X號1樓,25,150000,121.54399,25.041391
699,台北市-中正區 八德路一段X號1樓,47,270000,121.529111,25.04429
700,台北市-中山區 民生東路一段X號,35,150000,121.524731,25.058197
701,台北市-中正區 八德路一段X號1樓,49,280000,121.529111,25.04429
702,台北市-中正區 辛亥路一段X號,18,48000,121.527512,25.018735
703,台北市-松山區 延壽街X號,55,88000,121.568494,25.05737
704,台北市-松山區 民生東路三段X號1樓,40,320000,121.539794,25.058057
705,台北市-大安區 雲和街X號1樓,49,70000,121.527046,25.023708
706,台北市-大安區 敦化南路一段X號1樓,12,180000,121.548478,25.047618
707,台北市-大安區 羅斯福路四段X號1樓,20,38000,121.53285,25.015886
708,台北市-中山區 中山北路二段X號1樓,48,100000,121.522373,25.052663
709,台北市-大安區 忠孝東路四段X號,56,170000,121.54399,25.041391
710,台北市-士林區 安平街X號,15,50000,121.525444,25.088439
711,台北市-士林區 安平街X號,10,40000,121.525444,25.088439
712,台北市-大同區 民生西路X號1樓,8,32000,121.521516,25.057894
713,台北市-信義區 松山路X號,36,140000,121.577392,25.047274
714,台北市-大安區 基隆路二段X號1樓,60,75000,121.559289,25.032233
715,台北市-松山區 八德路三段X號1樓,20,95000,121.549328,25.047842
716,台北市-中山區 南京東路二段X號1樓,90,320000,121.528271,25.052291
717,台北市-中正區 羅斯福路四段X號1樓,4,70000,121.53285,25.015886
718,台北市-中山區 民生東路三段X號B1樓,190,280000,121.539794,25.058057
719,台北市-大同區 南京西路X號,55,250000,121.521814,25.052535
720,台北市-松山區 南京東路三段X號13樓,851,1540000,121.537948,25.051784
721,台北市-松山區 南京東路三段X號12樓,151,310000,121.537948,25.051784
722,台北市-松山區 南京東路三段X號10樓,149,270000,121.537948,25.051784
723,台北市-中山區 松江路X號1樓,70,210000,121.533131,25.045912
724,台北市-大安區 麗水街X號2樓,40,85000,121.529084,25.032495
725,台北市-中山區 長春路X號,45,90000,121.52359,25.054858
726,台北市-大安區 大安路二段X號1樓,43,150000,121.545957,25.031498
727,台北市-松山區 復興北路X號1樓,52,320000,121.544268,25.048715
728,台北市-中山區 林森北路X號B1樓,110,130000,121.523746,25.045626
729,台北市-大同區 昌吉街110巷X號1樓,30.3,35000,121.514825,25.065671
730,台北市-大同區 重慶北路一段26巷X號1樓,17.57,50000,121.51297,25.050552
731,台北市-大同區 重慶北路三段257巷X號1樓,20.37,26000,121.514217,25.071651
732,台北市-士林區 劍潭路X號1樓,51.18,66000,121.524378,25.08385
733,台北市-大安區 浦城街13巷X號1樓,72.08,200000,121.527224,25.024583
734,台北市-信義區 信義路六段X號,34,60000,121.575494,25.034424
735,台北市-信義區 松仁路X號,182,1092000,121.569086,25.038251
736,台北市-中正區 八德路一段X號2+3樓,124,300000,121.529111,25.04429
737,台北市-大安區 忠孝東路四段X號8樓,46,100000,121.54399,25.041391
738,台北市-中山區 大直街X號1樓,56,100000,121.546868,25.080423
739,台北市-士林區 文林路X號,60,120000,121.525764,25.086654
740,台北市-大安區 復興南路二段X號,50,280000,121.543792,25.032595
742,台北市-大同區 民生西路X號,30,120000,121.521516,25.057894
743,台北市-大安區 忠孝東路四段X號,50,165000,121.54399,25.041391
745,台北市-松山區 民生東路三段113巷X號,70,170000,121.546117,25.059831
746,台北市-大安區 東豐街X號,70,230000,121.544202,25.036159
747,台北市-中正區 南昌路二段X號,50,250000,121.519374,25.028204
749,台北市-萬華區 德昌街00巷X號1-1樓,46,38000,121.497679,25.024817
750,台北市-信義區 吳興街156巷16弄X號1樓,32,36000,121.560966,25.028783
751,台北市-大安區 復興南路二段X號,45,138000,121.543792,25.032595
753,台北市-中山區 長安東路二段X號1樓,40,120000,121.530307,25.048402
754,台北市-信義區 莊敬路X號,35,125000,121.561134,25.030699
755,台北市-萬華區 峨嵋街X號,60,100000,,
756,台北市-大安區 復興南路二段X號1樓,28,100000,121.543792,25.032595
757,台北市-中山區 復興北路X號,20,75000,121.544268,25.048715
758,台北市-大安區 延吉街X號,30,110000,121.553298,25.047912
759,台北市-信義區 忠孝東路五段X號,25,98000,121.565242,25.041292
760,台北市-萬華區 成都路X號,20,150000,121.507953,25.042645
761,台北市-中正區 新生南路一段X號,20,100000,121.532475,25.043796
762,台北市-中山區 建國北路二段X號,45,250000,121.537308,25.05309
764,台北市-大安區 忠孝東路四段216巷X號,15,95000,121.552872,25.040578
765,台北市-信義區 莊敬路X號,60,220000,121.561134,25.030699
766,台北市-大安區 延吉街X號,50,185000,121.553298,25.047912
767,台北市-大安區 仁愛路四段X號1樓,9,48000,121.544882,25.038231
768,台北市-松山區 民生東路五段X號1樓,33,65000,121.55643,25.058239
769,台北市-大安區 延吉街X號1樓,20,95000,121.553298,25.047912
770,台北市-信義區 基隆路一段X號,122,520000,121.570065,25.050049
771,台北市-中正區 忠孝西路一段X號1樓,860,7310000,121.517531,25.045727
772,台北市-中山區 八德路二段X號1樓,40,158000,121.533245,25.04458
773,台北市-大安區 光復南路X號1樓,102,350000,121.557644,25.047772
774,台北市-大安區 忠孝東路四段X號1樓,35,800000,121.54399,25.041391
775,台北市-大安區 忠孝東路四段X號3樓,178,390000,121.54399,25.041391
776,台北市-中山區 新生北路一段X號,300,420000,121.533172,25.044697
777,台北市-信義區 光復南路X號,135,580000,121.557644,25.047772
778,台北市-內湖區 行善路X號1樓,130,195000,121.575004,25.056391
779,台北市-中山區 中原街X號1樓,32,70000,121.528776,25.05658
780,台北市-中正區 愛國東路X號,22,80000,121.51763,25.034352
781,台北市-大安區 安和路一段X號,60,250000,121.550678,25.039158
782,台北市-松山區 光復北路X號B1樓,260,260000,121.55801,25.048635
783,台北市-中正區 羅斯福路三段X號2樓,120,180000,121.524659,25.023391
784,台北市-中正區 仁愛路二段X號1樓,45,130000,121.525585,25.038065
785,台北市-大安區 復興南路一段X號1樓,32,170000,121.544131,25.047256
786,台北市-松山區 南京東路五段X號1樓,133,560000,121.558091,25.05132
787,台北市-大安區 金山南路二段X號,32,140000,121.527284,25.033148
788,台北市-大安區 忠孝東路四段X號3樓,42,120000,121.54399,25.041391
789,台北市-中山區 南京東路一段132巷X號1樓,40.49,68000,121.527156,25.051254
790,台北市-松山區 富錦街X號1樓,29.93,53000,121.557111,25.060134
791,台北市-萬華區 西寧南路X號1樓,3.35,27000,121.507142,25.047498
792,台北市-中山區 新生北路二段X號1樓,24.79,52000,121.527785,25.053913
793,台北市-中山區 新生北路一段X號,40,80000,121.533172,25.044697
794,台北市-中山區 南京東路二段X號,235,500000,121.528271,25.052291
795,台北市-松山區 南京東路五段X號1樓,30,60000,121.558091,25.05132
796,台北市-松山區 富錦街X號,40,66000,121.557111,25.060134
797,台北市-大安區 敦化南路一段187巷X號,55.04,250000,121.551437,25.042759
798,台北市-中山區 中山北路一段121巷X號,50,75000,121.522781,25.051337
799,台北市-中山區 長安東路一段X號,27,75000,121.521977,25.049638
800,台北市-大安區 延吉街X號1樓,50,220000,121.553298,25.047912
801,台北市-中山區 松江路X號1樓,43,70000,121.533131,25.045912
802,台北市-松山區 民生東路五段X號,45,260000,121.55643,25.058239
803,台北市-松山區 民生東路四段X號,20,75000,121.5501,25.057935
804,台北市-信義區 永吉路120巷X號,36,45000,121.570506,25.045405
805,台北市-中山區 錦西街X之X號,28,80000,121.522501,25.06039
806,台北市-中山區 錦西街X號,57,100000,121.522501,25.06039
807,台北市-松山區 敦化北路120巷X之X號,29,90000,121.546554,25.054034
808,台北市-大安區 仁愛路四段X號,15,75000,121.544882,25.038231
809,台北市-中山區 復興北路X號,37,90000,121.544268,25.048715
810,台北市-中山區 民族東路X號,48,65000,121.536178,25.068455
811,台北市-松山區 松山路X號,10,55000,121.577392,25.047274
812,台北市-中山區 興安街X號,26,880000,121.537372,25.056105
813,台北市-中山區 復興南路一段X號,72,150000,121.544131,25.047256
815,台北市-北投區 承德路七段X號,30,50000,121.510677,25.110597
816,台北市-大安區 大安路一段X號,67,180000,121.546008,25.044847
817,台北市-中山區 民權東路二段X號,30,50000,121.528204,25.063079
818,台北市-松山區 延壽街X號,43,68000,121.568494,25.05737
819,台北市-中山區 農安街X號1樓,56,80000,121.522755,25.064856
820,台北市-松山區 健康路X號1樓,75,150000,121.552495,25.052508
821,台北市-信義區 莊敬路X號,56,200000,121.561134,25.030699
822,台北市-中山區 吉林路X號1樓,700,550000,121.529934,25.05022
823,台北市-松山區 健康路X號1樓,69,115000,121.552495,25.052508
824,台北市-松山區 敦化北路222巷X號1樓,45,110000,121.548527,25.059137
825,台北市-大安區 東豐街X號1樓,40,100000,121.544202,25.036159
826,台北市-大安區 臨江街X號,30,110000,121.556846,25.029444
827,台北市-大安區 潮州街X號1樓,41,95000,121.520615,25.030175
828,台北市-松山區 富錦街X號,30,100000,121.557111,25.060134
829,台北市-大安區 師大路X號,9.5,65000,121.528652,25.024416
830,台北市-中山區 林森北路X之X號,30,80000,121.523746,25.045626
831,台北市-大安區 復興南路一段107巷X號,85,180000,121.545006,25.043867
832,台北市-中山區 南京東路二段X號,30,130000,121.528271,25.052291
833,台北市-中山區 復興北路X號1樓,30,120000,121.544268,25.048715
834,台北市-大安區 復興南路一段X號,20,120000,121.544131,25.047256
835,台北市-信義區 松德路X號,25,65000,121.577361,25.039722
836,台北市-大安區 和平東路一段X號1樓,50,200000,121.523221,25.026833
837,台北市-中正區 新生南路一段X號,18,70000,121.532475,25.043796
838,台北市-中山區 民族東路X號1樓,52,88000,121.536178,25.068455
839,台北市-大安區 安和路二段X號,50,150000,121.552583,25.031251
840,台北市-松山區 南京東路五段X號2樓,70,180000,121.558091,25.05132
841,台北市-信義區 忠孝東路五段X號,50,180000,121.565242,25.041292
843,台北市-信義區 逸仙路X號1樓,35,90000,121.561659,25.039627
844,台北市-中山區 長安東路二段X號,30,115000,121.530307,25.048402
845,台北市-松山區 民生東路五段X號1樓,15,95000,121.55643,25.058239
846,台北市-信義區 信義路四段X號1樓,190,300000,121.544127,25.033562
847,台北市-信義區 忠孝東路五段X號,30,125000,121.565242,25.041292
848,台北市-松山區 富錦街X號,40,120000,121.557111,25.060134
849,台北市-大安區 大安路二段X號1樓,25,80000,121.545957,25.031498
850,台北市-中山區 中山北路一段X號,60,120000,121.519611,25.046198
851,台北市-大安區 通化街X號,20,125000,121.554355,25.031859
852,台北市-松山區 八德路三段X號1樓,100,300000,121.549328,25.047842
853,台北市-大安區 忠孝東路三段X號,35,80000,121.53338,25.042029
854,台北市-松山區 民生東路四段X號,30,180000,121.5501,25.057935
855,台北市-信義區 忠孝東路五段X號,80,130000,121.565242,25.041292
856,台北市-信義區 逸仙路X號,45,105000,121.561659,25.039627
858,台北市-內湖區 堤頂大道一段X號,1216,2190000,121.573323,25.063877
859,台北市-中山區 建國北路三段113巷X號,90,95000,121.535973,25.066595
860,台北市-大安區 大安路一段X號,20,75000,121.546008,25.044847
861,台北市-中山區 八德路二段X號1樓,25,70000,121.533245,25.04458
862,台北市-大安區 信義路二段X號,25,180000,121.524658,25.035516
863,台北市-大安區 大安路二段X號,42,110000,121.545957,25.031498
864,台北市-松山區 民生東路五段36巷X號,65,100000,121.556912,25.058246
865,台北市-大安區 大安路二段X號,42,110000,121.545957,25.031498
866,台北市-大安區 敦化南路二段X號,38,200000,121.549185,25.031523
867,台北市-信義區 光復南路X號,25,140000,121.557644,25.047772
868,台北市-大安區 復興南路一段107巷5弄X號,110,170000,121.544438,25.043976
869,台北市-大安區 敦化南路一段187巷X號,56,320000,121.551437,25.042759
870,台北市-大安區 大安路一段83巷X號,51,183000,121.546388,25.040882
871,台北市-中山區 民權東路三段X號,50,70000,121.537921,25.062144
872,台北市-大安區 安和路一段X號,25,170000,121.550678,25.039158
873,台北市-中山區 復興北路X號,50,150000,121.544268,25.048715
874,台北市-大安區 大安路一段X號,30,150000,121.546008,25.044847
875,台北市-中正區 金山南路一段X號,15,75000,121.529018,25.039667
876,台北市-信義區 基隆路二段X號,80,280000,121.559289,25.032233
877,台北市-內湖區 東湖路X號1樓,29.59,180000,121.612784,25.068946
878,台北市-文山區 興隆路三段X號,40,180000,121.555905,25.000134
880,台北市-大安區 敦化南路一段X號,60,200000,121.548478,25.047618
881,台北市-士林區 德行西路X號3樓,162,228000,121.52314,25.10633
882,台北市-中山區 林森北路X號1樓,336.7,621000,121.523746,25.045626
883,台北市-中山區 雙城街X號,55,60000,121.524321,25.063164
884,台北市-文山區 興隆路三段X號,100,180000,121.555905,25.000134
885,台北市-大安區 四維路X號,52,88000,121.548254,25.036737
886,台北市-松山區 民生東路三段X號1樓,70,150000,121.539794,25.058057
887,台北市-大同區 延平北路二段X號,91,145000,121.51166,25.054089
888,台北市-南港區 園區街X號,23,40000,121.611839,25.057765
889,台北市-大安區 忠孝東路四段X號1樓,53,950000,121.54399,25.041391
890,台北市-大安區 敦化南路一段X號,273,1700000,121.548478,25.047618
891,台北市-信義區 基隆路一段X號1樓,100,260000,121.570065,25.050049
892,台北市-內湖區 成功路四段X號,79,400000,121.59081,25.08092
893,台北市-內湖區 成功路四段X號,98,530000,121.59081,25.08092
894,台北市-大安區 敦化南路一段X號1樓,136,1156000,121.548478,25.047618
895,台北市-中山區 松江路X號1樓,28,75000,121.533131,25.045912
896,台北市-內湖區 東湖路X號,113,350000,121.612784,25.068946
897,台北市-中山區 中山北路二段X號1樓,58.5,260000,121.522373,25.052663
898,台北市-大安區 光復南路X號1樓,41,177888,121.557644,25.047772
899,台北市-大安區 光復南路X號1樓,45,192800,121.557644,25.047772
900,台北市-大安區 敦化南路一段X號1樓,98,350000,121.548478,25.047618
901,台北市-松山區 民生東路五段X號1樓,70,215000,121.55643,25.058239
902,台北市-大安區 安和路一段X號1樓,85,200000,121.550678,25.039158
903,台北市-松山區 富錦街X號1樓,28,80000,121.557111,25.060134
904,台北市-大同區 南京西路X號1樓,45,218000,121.521814,25.052535
905,台北市-松山區 吉祥路X號1樓,46,54000,121.562518,25.049107
906,台北市-中山區 復興南路一段X號1樓,30,120000,121.544131,25.047256
907,台北市-內湖區 洲子街X號1樓,100,350000,121.571559,25.080292
908,台北市-信義區 松勤街X號1樓,50,90000,121.560508,25.032204
909,台北市-文山區 辛亥路四段X號1樓,20,40000,121.558933,25.007118
910,台北市-大安區 安和路一段X號,1500,2000000,121.550678,25.039158
911,台北市-大安區 忠孝東路三段X號1樓,28,180000,121.53338,25.042029
912,台北市-士林區 文林路X號,132,200000,121.525764,25.086654
913,台北市-信義區 忠孝東路四段X號,591,300000,121.54399,25.041391
914,台北市-南港區 同德路X號1樓,100,150000,121.583823,25.045268
915,台北市-內湖區 成功路三段X號,67,140000,121.590244,25.07776
916,台北市-大安區 光復南路X號1樓,40,190888,121.557644,25.047772
917,台北市-士林區 承德路四段X號1樓,96,350000,121.521924,25.079789
918,台北市-士林區 文昌路X號,60,53000,121.52098,25.096272
919,台北市-內湖區 內湖路一段X號1樓,55,120000,121.559115,25.085345
920,台北市-大安區 仁愛路四段71巷X號1樓,39,200000,121.547018,25.038753
921,台北市-信義區 忠孝東路四段553巷X號1樓,24,100000,121.562862,25.042462
922,台北市-大安區 忠孝東路四段X號1樓,17,150000,121.54399,25.041391
923,台北市-中山區 南京東路一段X號,120,800000,121.522919,25.05203
924,台北市-大安區 敦化南路一段X號1樓,28,180000,121.548478,25.047618
925,台北市-大安區 基隆路二段X號1樓,30,100000,121.559289,25.032233
926,台北市-松山區 延壽街X號,44,50000,121.568494,25.05737
927,台北市-松山區 八德路四段X號,80,150000,121.558111,25.048117
928,台北市-中山區 樂群二路X號1樓,87,380000,121.557542,25.080394
929,台北市-文山區 興隆路二段X號1樓,38,65000,121.545995,24.99867
930,台北市-大安區 基隆路二段X號1樓,26,50000,121.559289,25.032233
931,台北市-文山區 羅斯福路五段X號2樓,99,120000,121.537596,25.008783
932,台北市-大安區 忠孝東路四段X號1樓,34,250000,121.54399,25.041391
933,台北市-松山區 八德路三段X號B1樓,249,220000,121.549328,25.047842
934,台北市-大安區 樂利路X號1樓,100,250000,121.551268,25.028149
935,台北市-大同區 鄭州路X號,134,200000,121.515833,25.049103
936,台北市-大安區 敦化南路一段X號1樓,30,235000,121.548478,25.047618
937,台北市-萬華區 開封街二段X號2樓,80,136800,121.50887,25.046011
938,台北市-中山區 中山北路一段X號1-2樓,80,300000,121.519611,25.046198
939,台北市-中山區 長春路X號,134,360000,121.52359,25.054858
940,台北市-中正區 廈門街X號1樓,26,29000,,
941,台北市-中山區 南京東路二段X號,33,140000,121.528271,25.052291
942,台北市-中正區 新生南路一段X號1樓,10,95000,121.532475,25.043796
943,台北市-大安區 仁愛路四段X號1樓,13.5,96000,121.544882,25.038231
944,台北市-信義區 忠孝東路五段X號2樓,248,870000,121.565242,25.041292
945,台北市-大安區 延吉街X號1樓,20,60000,121.553298,25.047912
946,台北市-大安區 基隆路二段X號1樓,28,50000,121.559289,25.032233
947,台北市-大安區 和平東路二段X號1樓,39,94000,121.536039,25.025688
948,台北市-萬華區 青年路X號1樓,49,210000,121.506137,25.026127
949,台北市-大安區 泰順街X號,36,80000,121.531493,25.025918
950,台北市-士林區 延平北路五段X號1+2樓,60,53000,121.511108,25.079065
951,台北市-士林區 福國路X號1樓,40,150000,121.524498,25.101933
952,台北市-士林區 大東路X號1樓,28,330000,121.525404,25.087005
953,台北市-信義區 忠孝東路五段X號1樓,46,72000,121.565242,25.041292
954,台北市-中山區 中原街X號1樓,65,70000,121.528776,25.05658
955,台北市-中正區 青島西路X號2樓,93,250000,121.518781,25.044768
956,台北市-大同區 南京西路X號2樓,25,100000,121.521814,25.052535
957,台北市-士林區 文林路X號,81,150000,121.525764,25.086654
958,台北市-內湖區 成功路四段X號3樓,185,250000,121.59081,25.08092
959,台北市-文山區 羅斯福路五段X號2樓,99,120000,121.537596,25.008783
960,台北市-大安區 延吉街X號1樓,10,75000,121.553298,25.047912
961,台北市-萬華區 漢中街X號1樓,30,900000,121.50778,25.045814
962,台北市-士林區 天母北路X號,40,83000,121.526521,25.118856
963,台北市-大安區 信義路二段X號,60,250000,121.524658,25.035516
964,台北市-大同區 民權西路X號,90,280000,121.521424,25.062585
965,台北市-信義區 忠孝東路五段X號,60,180000,121.565242,25.041292
966,台北市-大安區 和平東路三段X號1+2樓,113,230000,121.547798,25.024482
967,台北市-萬華區 中華路二段X號1樓,33,70000,121.505547,25.034076
968,台北市-中山區 南京東路三段X號2樓,81,80000,121.537948,25.051784
969,台北市-中山區 南京東路三段X號1樓,27,180000,121.537948,25.051784
970,台北市-大同區 承德路三段X號,88,150000,121.518632,25.063606
971,台北市-萬華區 成都路X號1+2樓,80,300000,121.507953,25.042645
972,台北市-士林區 延平北路五段X號1樓,70,74000,121.511108,25.079065
973,台北市-信義區 忠孝東路四段X號2樓,325,1240000,121.54399,25.041391
974,台北市-信義區 忠孝東路四段X號1樓,168,2160000,121.54399,25.041391
975,台北市-中山區 樂群二路X號4樓之5,68,126000,121.557542,25.080394
976,台北市-信義區 忠孝東路四段X號1+2樓,493,3380000,121.54399,25.041391
977,台北市-中正區 大埔街X號1樓,35,65000,121.504124,25.033138
978,台北市-大安區 仁愛路四段X號1樓,65,210000,121.544882,25.038231
979,台北市-大安區 忠孝東路四段X號3樓,178,390000,121.54399,25.041391
980,台北市-士林區 文林路X號1樓,45,118000,121.525764,25.086654
981,台北市-大同區 重慶北路三段X號1樓,45,52000,121.513878,25.06417
982,台北市-北投區 懷德街X號,110,155000,121.519249,25.11111
983,台北市-中山區 林森北路X號,90,285000,121.523746,25.045626
984,台北市-中正區 博愛路X號,31,150000,121.511712,25.046306
985,台北市-中正區 汀州路三段X號,25,105000,121.528752,25.016064
986,台北市-大安區 忠孝東路四段X號1樓,20,220000,121.54399,25.041391
987,台北市-大同區 承德路三段X號1樓,37,45000,121.518632,25.063606
988,台北市-大安區 復興南路一段X號1樓,13,60000,121.544131,25.047256
989,台北市-信義區 基隆路二段X號1樓,35,80000,121.559289,25.032233
990,台北市-士林區 中山北路六段X號1樓,50,90000,121.526567,25.10302
991,台北市-松山區 光復南路X號2樓,116,230000,121.557644,25.047772
992,台北市-中山區 新生北路二段X號-1樓,70,75000,121.527785,25.053913
993,台北市-松山區 寧安街X號,50,100000,121.554416,25.049372
994,台北市-大安區 敦化南路一段187巷X號1樓,12,170000,121.551437,25.042759
995,台北市-大安區 敦化南路一段X號,50,300000,121.548478,25.047618
996,台北市-萬華區 成都路27巷X之X號,2,15000,121.506911,25.043296
997,台北市-大安區 忠孝東路四段216巷X號1樓,40,180000,121.552872,25.040578
998,台北市-中正區 懷寧街X號,80,180000,121.514276,25.046205
999,台北市-信義區 松仁路X號,30,60000,121.569086,25.038251
1000,台北市-大安區 忠孝東路四段X號,45,120000,121.54399,25.041391
1003,台北市-松山區 八德路三段X號1樓,40,120000,121.549328,25.047842
1004,台北市-中山區 建國北路二段X號,80,180000,121.537308,25.05309
1005,台北市-中山區 南京東路二段X號1樓,250,550000,121.528271,25.052291
1006,台北市-大安區 忠孝東路四段X號1樓,60,280000,121.54399,25.041391
1008,台北市-中山區 興安街X號,20,62000,121.537372,25.056105
1009,台北市-松山區 南京東路五段X號,20,120000,121.558091,25.05132
1010,台北市-中正區 漢口街一段X號,51,170000,121.51466,25.045232
1011,台北市-松山區 光復南路X號2樓,100,230000,121.557644,25.047772
1012,台北市-大同區 赤峰街X號,30,165000,121.519124,25.053591
1013,台北市-大安區 敦化南路一段187巷X號,20,120000,121.551437,25.042759
1014,台北市-中正區 羅斯福路一段X號3樓,72,70000,121.517376,25.034307
1015,台北市-信義區 永吉路X號1樓,30,52000,121.568165,25.045872
1016,台北市-中山區 新生北路三段X號1樓,42,55000,121.527987,25.063311
1017,台北市-士林區 中山北路七段X號1樓,180,320000,121.530288,25.119226
1018,台北市-內湖區 成功路四段X號2樓,186,240000,121.59081,25.08092
1020,台北市-大安區 光復南路X號,60,150000,121.557644,25.047772
1021,台北市-信義區 松信路X號,30,80000,121.571988,25.048875
1022,台北市-大安區 忠孝東路三段X號,40,88000,121.53338,25.042029
1023,台北市-大安區 忠孝東路四段X號,16,120000,121.54399,25.041391
1024,台北市-大安區 忠孝東路四段X號,150,220000,121.54399,25.041391
1025,台北市-中山區 南京西路X號1樓,50,210000,121.521814,25.052535
1027,台北市-大安區 和平東路二段X號,100,170000,121.536039,25.025688
1028,台北市-萬華區 昆明街X號,60,170000,121.505962,25.046706
1029,台北市-大安區 信義路二段X號,20,125000,121.524658,25.035516
1030,台北市-大安區 敦化南路一段161巷X號,15,98000,121.54945,25.043615
1031,台北市-大安區 通化街X號,12,75000,121.554355,25.031859
1032,台北市-中山區 龍江路X號,40,98000,121.540305,25.047037
1034,台北市-大安區 和平東路二段X號B1樓,120,120000,121.536039,25.025688
1035,台北市-士林區 中山北路六段X號1樓,80,140000,121.526567,25.10302
1036,台北市-萬華區 西寧南路X號1樓,33,400000,121.507142,25.047498
1037,台北市-中正區 漢口街一段X號1樓,135,250000,121.51466,25.045232
1038,台北市-萬華區 成都路X號,30,250000,121.507953,25.042645
1040,台北市-松山區 八德路四段X號,30,100000,121.558111,25.048117
1041,台北市-萬華區 中華路一段X號,35,280000,121.509372,25.04762
1045,台北市-大安區 永康街X號,36,160000,121.529727,25.033236
1047,台北市-中山區 錦州街X號,50,180000,121.523931,25.060435
1048,台北市-松山區 松山路X號,30,78000,121.577392,25.047274
1049,台北市-內湖區 瑞光路X號1樓,73,160000,121.583578,25.069284
1050,台北市-中山區 建國北路一段X號1樓,210,400000,121.536729,25.046543
1051,台北市-中山區 民生東路一段X號2樓,143,286000,121.524731,25.058197
1052,台北市-大安區 光復南路X號1樓,18,50000,121.557644,25.047772
1053,台北市-大安區 忠孝東路四段X號1樓,45,280000,121.54399,25.041391
1054,台北市-大安區 敦化南路二段X號1+2樓,200,800000,121.549185,25.031523
1055,台北市-大安區 忠孝東路四段181巷X號1樓,26,150000,121.550701,25.041756
1056,台北市-大安區 敦化南路二段X號1樓,35,300000,121.549185,25.031523
1057,台北市-松山區 民生東路三段113巷X號1樓,70,150000,121.546117,25.059831
1058,台北市-大安區 復興南路二段151巷X號1樓,15,56000,121.544233,25.02831
1059,台北市-大安區 安和路二段X號1樓,163,428000,121.552583,25.031251
1060,台北市-大安區 延吉街137巷X號1+2樓,50,250000,121.554973,25.041924
1061,台北市-大安區 仁愛路四段X號1樓,70,300000,121.544882,25.038231
1062,台北市-松山區 南京東路五段X號1樓,35.5,65000,121.558091,25.05132
1063,台北市-大安區 雲和街X號1樓,17,120000,121.527046,25.023708
1064,台北市-大安區 安和路二段X號1樓,60,150000,121.552583,25.031251
1065,台北市-大安區 光復南路X號1樓,66,185000,121.557644,25.047772
1066,台北市-萬華區 成都路X號1樓,100,180000,121.507953,25.042645
1067,台北市-松山區 延壽街X號1樓,41,80000,121.568494,25.05737
1068,台北市-萬華區 寶興街X號1樓,23,75000,121.494168,25.0262
1069,台北市-中正區 重慶南路三段X號1樓,40,55000,121.515486,25.02969
1070,台北市-士林區 中正路X號1樓,45,350000,121.52906,25.096419
1071,台北市-松山區 八德路四段X號2樓,41,72000,121.558111,25.048117
1072,台北市-大安區 文昌街X號,120,200000,121.550205,25.03291
1073,台北市-文山區 軍功路X號-1樓,7096,1420000,,
